Keyword,Tweet Text,Translated Text
buurthub OR deelvervoer OR deelauto OR deelfiets OR deelscooter OR mobiliteitshub OR wijkhub OR stadshub OR stadsrandhub OR transferhub since:2018-01-01 until:2023-11-30,"@jndkgrf Waarom een auto kopen als je kunt beschikken over een deelauto, goedkoper en minder zorgen.","@jndkgrf Why buy a car when you can have a shared car, cheaper and less worries."
buurthub OR deelvervoer OR deelauto OR deelfiets OR deelscooter OR mobiliteitshub OR wijkhub OR stadshub OR stadsrandhub OR transferhub since:2018-01-01 until:2023-11-30,Niet heel Apeldoorn wil minder auto's op straat. Voor veel mensen is een auto een noodzaak voor werk of andere redenen. Deelvervoer is nog steeds wensdenken. Mobiliteit is voor iedereen. Daarom eerlijke parkeernormen met ruimte voor iedereen. https://t.co/n4mPYWqTRE,"Not all of Apeldoorn wants fewer cars on the street. For many people, a car is a necessity for work or other reasons. Shared transport is still wishful thinking. Mobility is for everyone. That is why fair parking standards with space for everyone. https://t.co/n4mPYWqTRE"
buurthub OR deelvervoer OR deelauto OR deelfiets OR deelscooter OR mobiliteitshub OR wijkhub OR stadshub OR stadsrandhub OR transferhub since:2018-01-01 until:2023-11-30,🚴‍♂️Je hoeft niet door de regen te fietsen op een manier die goed is voor het klimaat. Al eens kennis gemaakt met de deelauto? Deze Hogelandsters wel! Probeer de maand november een deelauto uit voor maar €1 per uur. Zonder verplichtingen! https://t.co/KPuoeY5HK0 https://t.co/hvOFV7Fi7K,🚴‍♂️You don't have to cycle through the rain in a way that is good for the climate. Have you ever been introduced to the shared car? These Highlanders do! Try out a shared car during the month of November for just €1 per hour. Without obligations! https://t.co/KPuoeY5HK0 https://t.co/hvOFV7Fi7K
buurthub OR deelvervoer OR deelauto OR deelfiets OR deelscooter OR mobiliteitshub OR wijkhub OR stadshub OR stadsrandhub OR transferhub since:2018-01-01 until:2023-11-30,"Wordt er bijvoorbeeld precario-belasting betaald ?
En/of wordt de kans benut om van de deelfiets-aanbied-plek een echte hoogwaardige voorziening te maken met breed aanbod ( bv bakfiets ) en voor recreanten informatie over de recreatieve omgeving","For example, is precario tax paid?
And/or the opportunity is taken to turn the bicycle sharing location into a real high-quality facility with a wide range of products (e.g. cargo bike) and information for recreational users about the recreational environment"
buurthub OR deelvervoer OR deelauto OR deelfiets OR deelscooter OR mobiliteitshub OR wijkhub OR stadshub OR stadsrandhub OR transferhub since:2018-01-01 until:2023-11-30,"Ook #Bunnik moet er aan geloven,
bij ons worden de fietsenrekken nu ook geclaimd door deelfiets-aanbieders.
Centrum-bezoekers die op de fiets komen, kunnen hun rijwiel nu alleen op het trottoir kwijt.
@RaadBunnik @gembunnik hoe zit dit ? https://t.co/ZxXc1kmGh2","#Bunnik also has to believe it,
Our bicycle racks are now also claimed by bicycle sharing providers.
Center visitors who come by bike can now only park their bicycles on the sidewalk.
@RaadBunnik @gembunnik how about this? https://t.co/ZxXc1kmGh2"
buurthub OR deelvervoer OR deelauto OR deelfiets OR deelscooter OR mobiliteitshub OR wijkhub OR stadshub OR stadsrandhub OR transferhub since:2018-01-01 until:2023-11-30,"1.00 in de nacht.. voetganger aangereden door deelscooter op zebrapad...

https://t.co/kcVGjRsdsB","1.00 in the night... pedestrian hit by shared scooter on zebra crossing...

https://t.co/kcVGjRsdsB"
buurthub OR deelvervoer OR deelauto OR deelfiets OR deelscooter OR mobiliteitshub OR wijkhub OR stadshub OR stadsrandhub OR transferhub since:2018-01-01 until:2023-11-30,Op de kruising tussen de Vijzelstraat en de Kerkstraat in Amsterdam is vanmiddag een voetganger aangereden door een deelscooter. https://t.co/ikPAbeNsdE,A pedestrian was hit by a shared scooter at the intersection between Vijzelstraat and Kerkstraat in Amsterdam this afternoon. https://t.co/ikPAbeNsdE
buurthub OR deelvervoer OR deelauto OR deelfiets OR deelscooter OR mobiliteitshub OR wijkhub OR stadshub OR stadsrandhub OR transferhub since:2018-01-01 until:2023-11-30,Deelauto Actie! https://t.co/jgBFN98oeX #zonneenergie,Car sharing promotion! https://t.co/jgBFN98oeX #solar
buurthub OR deelvervoer OR deelauto OR deelfiets OR deelscooter OR mobiliteitshub OR wijkhub OR stadshub OR stadsrandhub OR transferhub since:2018-01-01 until:2023-11-30,Binnenkort een nieuw ervaringsverhaal over deelauto’s van MyWheels. Wat zou jij allemaal willen weten over deelauto’s?,Soon a new experience story about shared cars from MyWheels. What would you like to know about shared cars?
buurthub OR deelvervoer OR deelauto OR deelfiets OR deelscooter OR mobiliteitshub OR wijkhub OR stadshub OR stadsrandhub OR transferhub since:2018-01-01 until:2023-11-30,"Vandaag voor het eerst een deelscooter gehuurd, voelde me weer even 18 😅","Rented a shared scooter for the first time today, felt like I was 18 again 😅"
buurthub OR deelvervoer OR deelauto OR deelfiets OR deelscooter OR mobiliteitshub OR wijkhub OR stadshub OR stadsrandhub OR transferhub since:2018-01-01 until:2023-11-30,"Boze buurman was dat foutparkeren zat. Helaas had hij geen fut meer om de laatste twee om te kieperen. Machiel Vrijenhoeklaan
@parkfelyx  #deelscooter @gosharing1 https://t.co/MGaPPo6f3o","Angry neighbor was fed up with illegal parking. Unfortunately, he no longer had the energy to topple the last two. Machiel Vrijenhoeklaan
@parkfelyx #sharescooter @gosharing1 https://t.co/MGaPPo6f3o"
buurthub OR deelvervoer OR deelauto OR deelfiets OR deelscooter OR mobiliteitshub OR wijkhub OR stadshub OR stadsrandhub OR transferhub since:2018-01-01 until:2023-11-30,"@magdasmink We hebben nu beeld waar de file's op de ringweg vandaan komen: die fiets.

Plus dode voetgangers tegen de ramen van de McDonalds gevallen.

Gingen maar meer mensen met de deelscooter.","@magdasmink We now have an idea of ​​where the traffic jams on the ring road come from: that bicycle.

Plus dead pedestrians hit McDonalds windows.

If only more people would use the shared scooter."
buurthub OR deelvervoer OR deelauto OR deelfiets OR deelscooter OR mobiliteitshub OR wijkhub OR stadshub OR stadsrandhub OR transferhub since:2018-01-01 until:2023-11-30,"🌎 De Klimaatweek zit er bijna op. Alle 500 Flower Stations hangen op hun plek en blijven daar voorlopig de buurt opfleuren. Nogmaals heel veel dank en zorg goed voor de bloemzaden in jouw buurt! 👋

#greenwheels #autodelen #deelauto #nkw2023 #klimaatweek #groendoen https://t.co/a8id9fKdua","🌎 Climate Week is almost over. All 500 Flower Stations are in place and will continue to brighten up the neighborhood for the time being. Thank you again and take good care of the flower seeds in your area! 👋

#greenwheels #carsharing #sharecar #nkw2023 #climateweek #greendoing https://t.co/a8id9fKdua"
buurthub OR deelvervoer OR deelauto OR deelfiets OR deelscooter OR mobiliteitshub OR wijkhub OR stadshub OR stadsrandhub OR transferhub since:2018-01-01 until:2023-11-30,"𝑾𝒊𝒋𝒌𝒉𝒖𝒃 𝑩𝒆𝒗𝒆𝒓𝒘𝒂𝒂𝒓𝒅 𝒇𝒆𝒆𝒔𝒕𝒆𝒍𝒊𝒋𝒌 𝒈𝒆𝒐𝒑𝒆𝒏𝒅! 🎉

Vandaag is in het winkelcentrum de wijkhub geopend door wijkwethouder Ronald Buijt. Het was een gezellig Beverwaards feestje met veel mensen die even kwamen kijken.

#Beverwaard https://t.co/ua3k4gTX89","𝑾𝒊𝒋𝒌𝒉𝒖𝒃 𝑩𝒆𝒗𝒆𝒓𝒘𝒂𝒂𝒓𝒅 𝒇𝒆𝒆𝒔𝒕𝒆𝒍𝒊𝒋𝒌 𝒈𝒆𝒐 𝒑𝒆𝒏𝒅! 🎉

Today the neighborhood hub was opened in the shopping center by district councilor Ronald Buijt. It was a fun Beverwaard party with many people who came to watch.

#Beverwaard https://t.co/ua3k4gTX89"
buurthub OR deelvervoer OR deelauto OR deelfiets OR deelscooter OR mobiliteitshub OR wijkhub OR stadshub OR stadsrandhub OR transferhub since:2018-01-01 until:2023-11-30,"Tijdens de ""Wijk voor wijk"" aktie, vragen wij ook aandacht voor jullie oude fietsen.
Heb je een oude brik, lever hem in in de Wijkhub #liskwartier in of breng hem naar @Pluspunt op de Noorderhavenkade #Noord010 
@Stadsbeheer010
@LandmanToos

#samenhoudenwijdebuitenruimteschoon https://t.co/fNvKDkJx18","During the ""Neighborhood for Neighborhood"" promotion, we also draw attention to your old bicycles.
If you have an old brig, hand it in at the Wijkhub #liskwartier or take it to @Pluspunt on the Noorderhavenkade #Noord010
@Stadsbeheer010
@LandmanToos

#togetherwideoutdoorspaceclean https://t.co/fNvKDkJx18"
buurthub OR deelvervoer OR deelauto OR deelfiets OR deelscooter OR mobiliteitshub OR wijkhub OR stadshub OR stadsrandhub OR transferhub since:2018-01-01 until:2023-11-30,Niet iedere schuur is geschikt als stadshub https://t.co/fIdqGcFyGz,Not every shed is suitable as a city hub https://t.co/fIdqGcFyGz
buurthub OR deelvervoer OR deelauto OR deelfiets OR deelscooter OR mobiliteitshub OR wijkhub OR stadshub OR stadsrandhub OR transferhub since:2018-01-01 until:2023-11-30,@GarageRemus @OlifaNT @TisjeboyRay Weer eens wat anders dan de deelauto.,@GarageRemus @OlifaNT @TisjeboyRay Something different from the shared car.
buurthub OR deelvervoer OR deelauto OR deelfiets OR deelscooter OR mobiliteitshub OR wijkhub OR stadshub OR stadsrandhub OR transferhub since:2018-01-01 until:2023-11-30,"Vanavond was de feestelijke opening van de wijkhub van ‘mijn’ #Beverwaard. Één van de 39 plekken waar de gemeente Rotterdam terugkeert in de wijken. Dichtbij de bewoners. 

Het was zeer gezellig en bomvol met trotse bewoners. https://t.co/eVm34sGuLp","Tonight was the festive opening of the neighborhood hub of 'my' #Beverwaard. One of the 39 places where the municipality of Rotterdam is returning to the neighborhoods. Close to the residents.

It was very cozy and packed with proud residents. https://t.co/eVm34sGuLp"
buurthub OR deelvervoer OR deelauto OR deelfiets OR deelscooter OR mobiliteitshub OR wijkhub OR stadshub OR stadsrandhub OR transferhub since:2018-01-01 until:2023-11-30,@GodverJory Ik was deelauto aan het overwegen … maar het is ons beide toch gelukt om op een rijdende trein te geraken 😊,@GodverJory I was considering car sharing... but we both managed to get on a moving train 😊
buurthub OR deelvervoer OR deelauto OR deelfiets OR deelscooter OR mobiliteitshub OR wijkhub OR stadshub OR stadsrandhub OR transferhub since:2018-01-01 until:2023-11-30,Roden Centraal is samen met HUB-ME-NU! uitgeroepen tot de meest duurzame mobiliteitshub van Nederland. Meer informatie volgt op ➡️ https://t.co/E1LjAuf2SR https://t.co/yv0p7CgVSi,Roden Centraal is working with HUB-ME-NU! declared the most sustainable mobility hub in the Netherlands. More information to follow ➡️ https://t.co/E1LjAuf2SR https://t.co/yv0p7CgVSi
buurthub OR deelvervoer OR deelauto OR deelfiets OR deelscooter OR mobiliteitshub OR wijkhub OR stadshub OR stadsrandhub OR transferhub since:2018-01-01 until:2023-11-30,@my_wheels er is verdorie in Warnsveld geen enkele deelauto meer gestald. Na meer dan 20 jaar geen een meer. Graag weer een auto in warnsveld.,"@my_wheels there isn't a single shared car parked in Warnsveld anymore. After more than 20 years, none anymore. Would like to have a car in Warnsveld again."
buurthub OR deelvervoer OR deelauto OR deelfiets OR deelscooter OR mobiliteitshub OR wijkhub OR stadshub OR stadsrandhub OR transferhub since:2018-01-01 until:2023-11-30,"@Just_Cme Hetzelfde geldt voor alle deelauto's deelscooters etc. Praktisch gezien prima, maar ook hier zit natuurlijk een grotere gedacht achter...own nothing be happy","@Just_Cme The same applies to all shared cars, shared scooters, etc. Practically fine, but here too there is of course a bigger idea behind it... own nothing be happy"
buurthub OR deelvervoer OR deelauto OR deelfiets OR deelscooter OR mobiliteitshub OR wijkhub OR stadshub OR stadsrandhub OR transferhub since:2018-01-01 until:2023-11-30,Goed nieuws uit #Brugge: in april '22 introduceerde de stad subsidie voor inwoners die hun auto wegdoen. In ruil voor de nummerplaat kan men een #mobiliteitsbudget van max. €500 aanvragen. Dit mag besteed worden aan o.a. gebruik van #deelauto’s. Nu verlengd tot eind '24.,"Good news from #Bruges: in April '22 the city introduced a subsidy for residents who get rid of their car. In exchange for the license plate, you can request a #mobility budget of up to €500. This may be spent on, among other things, the use of #shared cars. Now extended until the end of '24."
buurthub OR deelvervoer OR deelauto OR deelfiets OR deelscooter OR mobiliteitshub OR wijkhub OR stadshub OR stadsrandhub OR transferhub since:2018-01-01 until:2023-11-30,"🚲Het is al mogelijk elektrische deelfietsen te huren in Steenwijkerland. Wie weet kan dit over een tijdje ook met elektrische deelauto’s. 🚗
De gemeente doet samen met het bedrijf MobiGo onderzoek of er interesse is voor het gebruik. Verder lezen? 👉 https://t.co/KN30d6lrcq https://t.co/Rn7CcQ8H9v","🚲It is already possible to rent electric shared bicycles in Steenwijkerland. Who knows, this may also be possible in a while with electric shared cars. 🚗
The municipality is conducting research together with the company MobiGo to determine whether there is interest in the use. Read further? 👉 https://t.co/KN30d6lrcq https://t.co/Rn7CcQ8H9v"
buurthub OR deelvervoer OR deelauto OR deelfiets OR deelscooter OR mobiliteitshub OR wijkhub OR stadshub OR stadsrandhub OR transferhub since:2018-01-01 until:2023-11-30,"Tot aan je voordeur parkeren die deelscooter volgens LR, maar geen overlast. Ja, wat is het nu????","Park that shared scooter right up to your front door according to LR, but no inconvenience. Yeah, what is it now????"
buurthub OR deelvervoer OR deelauto OR deelfiets OR deelscooter OR mobiliteitshub OR wijkhub OR stadshub OR stadsrandhub OR transferhub since:2018-01-01 until:2023-11-30,"Aan de slag met elektrische deelauto's in jouw regio? In onze nieuwe online handreiking vind je actuele informatie, veelvoorkomende situaties en praktische handvatten om van elektrisch deelrijden een succes te maken: https://t.co/WwM1l0RpbX https://t.co/l7Gp1qAX3C","Want to get started with electric shared cars in your region? In our new online guide you will find current information, common situations and practical tools to make electric car sharing a success: https://t.co/WwM1l0RpbX https://t.co/l7Gp1qAX3C"
